bot,position,pool,pair,created_at_utc,closed_at_utc,deposit_sol,withdrawal_sol,fee_sol,pnl_sol,pnl_usd,mode,strategy,event,exit_reason,peak_pnl_pct,hold_minutes,ai_holds,bin_width
meridian,EZwHHuWee8wnZF1vSxN5ofoLFjGykmW61GBfXjoZRRGg,3T6pPCvChxMWvGavkyNSFN7UyiMeUwV3NbHHTybPogFC,BUTTHOLE-SOL,2026-09-06T17:03:27+00:00,2026-09-06T17:08:57+00:00,0.499999972,0.499999941,0.000000008999999999998663,-0.00000002199999998842017,-0.08040048037034353,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.5,,55
meridian,E7rzpGKLYoL6gncFmntSaN8oiqCiGzD9narKRFy2JatM,Ekm4LYkihEdQgZx2UReDMJ3eCDDjExPQLG94WfWmfyWr,OTC-SOL,2026-09-06T17:15:08+00:00,2026-09-06T17:20:57+00:00,0.49999998100000004,0.499982298,0.000015486999999999996,-0.000002196000000065368,0.04079817506075045,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.816666666666666,,38
meridian,3NRf2bTx1nBqWDd6GWbgEUu1sSU55LNHrbpKRjDgsqE6,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET-SOL,2026-09-06T17:40:32+00:00,2026-09-06T18:01:11+00:00,0.499999986,0.4793112337992971,0.022977125669864706,0.0022883734691618307,0.2903757877179345,,bid_ask,exit,Trailing TP: peak 1.61% → current -0.57% (dropped 2.18% >= 0.6%),,20.65,,35
meridian,5bVZotDMgkRQVY8sy4fwD8f471jZwAXF9R2gr2GMQjDL,5A15QUc6kMxw9dsVpVUv6ZdTTBeyWBN2scyy1MEQJFQs,GTA6-SOL,2026-09-06T18:10:23+00:00,2026-09-06T18:15:44+00:00,0.499999965,0.49999965799999996,0.0000002759999999999948,-0.000000031000000011438544,-0.08263533536949552,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.35,,69
meridian,HtUPtKqLWpYNPCSYZhnKKbV9zE8KKruqjXhnaBy642CR,5pjRzUQan6bYynQERLK499fq48LiD5ryZrf9adZX1HQo,Jimothy-SOL,2026-09-06T18:17:22+00:00,2026-09-06T18:27:23+00:00,0.499999986,0.49999995099999994,0,-0.00000003500000006484427,0.001996338378695839,,bid_ask,exit,Out of range for 5m (limit: 5m),,10.016666666666667,,35
meridian,2t3r36QZzsFhpWUDyKbiREFzVuhEzuguyzmTVCtXwc1Y,6xBKq4zHKwe4u19CZfm6cyqBoFojsc1yUNB8dZMHbqb,SOLCAT-SOL,2026-09-06T17:35:16+00:00,2026-09-06T18:29:15+00:00,0.499999974,0.4965202982194695,0.005426589000000001,0.0019469132194695482,0.42526142969991554,,bid_ask,exit,Trailing TP: peak 3.01% → current 0.64% (dropped 2.37% >= 0.6%),,53.983333333333334,,50
meridian,9uHePYP3iufG8jeUdxKzFKsFV3vgPSchpo2uQEtzEJ8c,EZyszDEx1LZDt7TsSFV8xdPi49sDKC3mdfv2MVMEQLtU,ANTHROPIC-SOL,2026-09-06T19:05:13+00:00,2026-09-06T19:22:29+00:00,0.49999998599999995,0.499999584,0.000011395854755170992,0.00001099385475522574,-0.18865679550545167,,bid_ask,exit,Out of range for 5m (limit: 5m),,17.266666666666666,,35
meridian,EZnpBRYubEQVatt2TwMjcwQrsQW49uyikyLgJULTFgMU,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-06T19:37:14+00:00,2026-09-06T19:49:24+00:00,0.499999971,0.49999754199999996,0.0026710700000000006,0.002668641000000027,0.2269846253887593,,bid_ask,exit,pumped far above range,,12.166666666666666,,58
meridian,C4yBpSfxjekTKhy4tyDdob9VvgMa4ofa3ozEyWt41Vp3,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-06T19:52:02+00:00,2026-09-06T19:54:00+00:00,0.49999996499999994,0.49999859300000005,0.000015952999999999998,0.000014581000000124522,-0.02025995182521001,,bid_ask,exit,pumped far above range,,1.9666666666666666,,69
meridian,5rGP714WYu4DWWWyKFHWFoX8rRtAwUesLbhKfg2rZJ19,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-06T20:23:52+00:00,2026-09-06T20:51:29+00:00,0.499999965,0.4841872558590739,0.014837175000000001,-0.0009755341409261042,-0.023102238670652753,,bid_ask,exit,Trailing TP: peak 1.25% → current -0.27% (dropped 1.52% >= 0.6%),,27.616666666666667,,69
meridian,Gm7gdHLi64moq5KXNfZ4EtQkPiBqb3SAMTaYbMXCWr4L,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-06T18:41:36+00:00,2026-09-06T21:15:26+00:00,0.499999981,0.500039104,0.008174943671907745,0.008214066671907716,0.6656918574534743,,bid_ask,exit,Out of range for 5m (limit: 5m),,153.83333333333334,,36
meridian,AdQa3SzdB55Kkd9ibF6WZeU6nEsb4TBAzfp1uWK7ifi8,5Hm18bAMV77YtjA1T1hc31Mpk2BcXay9YtkR5kkZW8AT,TAO-SOL,2026-09-06T20:59:23+00:00,2026-09-06T21:21:15+00:00,0.499999971,0.49999922900000004,0.000012236827452084574,0.000011494827452163126,0.24225311447837328,,bid_ask,exit,Out of range for 5m (limit: 5m),,21.866666666666667,,54
meridian,2f2oB7AbitBxUewUdzp2y72EVr8ADNaR7BtKULpj2YYD,CoqYNCGKpiGgLJJ6DntdbcvKmqTZBrxdvQDrxDCfb9GH,OPENAI-SOL,2026-09-06T22:22:37+00:00,2026-09-06T23:07:44+00:00,0.49999997700000004,0.49999940800000003,0.00016268551066138842,0.000162116510661392,0.40587290205965587,,bid_ask,exit,Out of range for 5m (limit: 5m),,45.11666666666667,,44
meridian,8atPDkG6erhUrXsuGx4uKqatTNgk2F7R9arntkksghT9,64BSmy7BESiHnWYzLdPso6FuXymh7H8jTkaiyfbBg1YD,MINI-SOL,2026-09-06T21:45:12+00:00,2026-09-06T23:56:38+00:00,0.49999997,0.4506045261547005,0.012544483118767867,-0.036850960726531656,-3.837885270685902,,bid_ask,exit,Stop loss: PnL -9.24% <= -8%,,131.43333333333334,,60
meridian,9ST7isZYsCjwgPwr1g7qw4DXYGUGVM4Z68qBhQf6Z7H6,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-07T00:10:29+00:00,2026-09-07T00:22:42+00:00,0.499999975,0.49999233299999996,0.000009697374714676436,0.000002055374714593494,-0.14880008306748493,,bid_ask,exit,Out of range for 5m (limit: 5m),,12.216666666666667,,49
meridian,9pUWgE8HPQV9rtV9VuMXqDaSdwFKD9SrXPFm5PLRNnoR,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T01:20:49+00:00,2026-09-07T01:24:27+00:00,0.49999996999999996,0.500001218,0.002944194846734173,0.0029454428467341476,0.2960634228091479,,bid_ask,exit,pumped far above range,,3.6333333333333333,,69
meridian,DUkaoBPRY68p2jkKNd8ZfTjTTDT6TvzxkUucqCDhKP11,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T01:28:25+00:00,2026-09-07T01:32:01+00:00,0.49999996599999996,0.500000862,0.0015206019038197646,0.001521497903819835,0.20775840021270398,,bid_ask,exit,pumped far above range,,3.6,,69
meridian,9U4nsqdtSP2mYuSyTsnELyUfRyWyLhjr21ieb67ZFQ9g,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T01:35:42+00:00,2026-09-07T01:36:20+00:00,0.49999996500000005,0.49999576,0.000045579730436073915,0.00004137473043602791,-0.007629179594054847,,bid_ask,exit,pumped far above range,,0.6333333333333333,,69
meridian,FmtHb3Bdm44EsVAWsgEHHtd5tfNGCsGJ7qhthJtLUqUQ,8e7QE8XgQ3js91srQP2SDViUPkhHdcHdMRXNztoRXq4g,Token-SOL,2026-09-07T01:15:13+00:00,2026-09-07T02:15:25+00:00,0.49999992,0.49977331852862145,0.0002204094197962525,-0.000006192051582309954,-0.2393243398528213,,bid_ask,exit,Low yield: fee/TVL 1.09% < min 7% (age: 60m),,60.2,,83
meridian,73DYmRPfkGkxJ2iQFamSgBcvR9eLNvhSFtccaHo7sgqX,EWBCL4hKY6VdzZVcCY7pMPvRhG78koHY6nQnt8EW99Br,LMAO!-SOL,2026-09-07T04:14:56+00:00,2026-09-07T04:24:04+00:00,0.49999998599999995,0.499994382,0.000028448042953801773,0.000022844042953829025,0.13419298159077186,,bid_ask,exit,Out of range for 5m (limit: 5m),,9.133333333333333,,52
meridian,St9YPiofbJexsM4n6Zj9qPBBzBBhA3cvahqTtbKE8w6,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-07T03:50:10+00:00,2026-09-07T04:50:19+00:00,0.499999986,0.49812313966916927,0.001366812656569278,-0.0005100336742614453,0.00718914255765668,,bid_ask,exit,Low yield: fee/TVL 6.23% < min 7% (age: 60m),,60.15,,52
meridian,33G11YD7khLyr1tpfrZLQz3US7bnc6hiEXkzy89HButk,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-07T04:45:12+00:00,2026-09-07T04:52:34+00:00,0.49999997699999993,0.499989558,0.000364163,0.0003537440000000447,0.01597311127854084,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.366666666666666,,45
meridian,26jdV5rwhY6CKAHEa2F7gABK46jCKoWj52cGK1R8K4YY,8LZK8W9Pp6GrMKCoTALS3AZ6eAX62uKv8bHPY57iXZkL,OTC-SOL,2026-09-07T06:15:10+00:00,2026-09-07T06:41:08+00:00,0.49999996900000004,0.49999461,0.00014295147695525458,0.00013759247695516175,-0.16361556998958093,,bid_ask,exit,Out of range for 5m (limit: 5m),,25.966666666666665,,62
meridian,d78QPcjkTJppWnvgJii6aGm3AfbTtv3gXvECbXH4NkF,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET-SOL,2026-09-07T06:51:26+00:00,2026-09-07T06:58:57+00:00,0.499999986,0.499990722,0.0000488881723726254,0.00003962417237263205,0.011752121098943746,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.516666666666667,,35
meridian,A6t7dVsje5J16QiPH1q1ExxvuVWSVr7hjy2Tqf9UqtaE,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T06:45:13+00:00,2026-09-07T07:03:09+00:00,0.499999965,0.500004499,0.0058016029828475025,0.005806136982847487,0.6564052611346796,,bid_ask,exit,pumped far above range,,17.933333333333334,,69
meridian,FYn9zatCcQgNUY1KvxiJ5FqVZuyq3jrcbqpCc9SSgdhw,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T07:11:05+00:00,2026-09-07T07:42:48+00:00,0.49999996500000005,0.500005954,0.007933709891608647,0.00793969889160867,0.22440276480073607,,bid_ask,exit,Out of range for 5m (limit: 5m),,31.716666666666665,,69
meridian,Dx8KGCjMf3Sipp42wTu1Xun9CUeBWFvMdJEp2ZDBrNsU,ARqHS4dXM989rYBjDKzx249yqBXQtdrUioemyoGEnAnk,biketyson-SOL,2026-09-07T07:25:13+00:00,2026-09-07T08:03:03+00:00,0.499999975,0.4999844789999999,0.000619196,0.0006036999999999293,-0.14134250767387613,,bid_ask,exit,Out of range for 5m (limit: 5m),,37.833333333333336,,49
meridian,7k4GJvjhoVSo89LszpWj5npoxdEQEqNhGWVNrgXpJrAn,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T07:43:40+00:00,2026-09-07T08:03:30+00:00,0.499999982,0.48676677878681546,0.010331687070953837,-0.00290151614223072,-0.20208722300379378,,bid_ask,exit,Trailing TP: peak 1.53% → current -0.58% (dropped 2.11% >= 0.6%),,19.833333333333332,,35
meridian,3ajCfTiKAgRw9izeWgoKv5w5KbztgB2t7VXkDAJTA5cY,6xBKq4zHKwe4u19CZfm6cyqBoFojsc1yUNB8dZMHbqb,SOLCAT-SOL,2026-09-07T08:15:14+00:00,2026-09-07T08:22:25+00:00,0.499999975,0.4999921180000001,0.000006562999999999993,-0.000001293999999874007,0.00046466658398003347,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.183333333333334,,49
meridian,DscSpocDJ2NsoVuWG6fmkjFwoNLYVfAU1kyRdnRb67vE,CNU1FQNdm2RXUotU8sw7HttcN5WsXVfsn28c8NDEvEN7,67-SOL,2026-09-07T09:10:09+00:00,2026-09-07T09:20:42+00:00,0.49999997500000004,0.49999614200000003,0.000005293825836380853,0.0000014608258364079418,0.0634818617874231,,bid_ask,exit,Out of range for 5m (limit: 5m),,10.55,,49
meridian,DDi8XPXdoE99tKbrhiSWqG6btVcyKdJu8GmrqF5C3H1K,3T6pPCvChxMWvGavkyNSFN7UyiMeUwV3NbHHTybPogFC,BUTTHOLE-SOL,2026-09-07T10:05:13+00:00,2026-09-07T10:45:05+00:00,0.499999986,0.49998550700000005,0.0000956722522642471,0.00008119325226424445,0.0981285914272263,,bid_ask,exit,Out of range for 5m (limit: 5m),,39.86666666666667,,35
meridian,5ydSoFsCxEqMg44Zu6PK2jJKnDaSG4zeoz4xZAE5hPs6,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-07T10:55:12+00:00,2026-09-07T12:52:18+00:00,0.499999972,0.43683286400874427,0.016107891,-0.04705921699125576,-4.7544248337539585,,bid_ask,exit,Trailing TP: peak 2.49% → current -7.36% (dropped 9.85% >= 0.6%),,117.1,,56
meridian,D1ADXJvfzxo3TS3er8kEfwaagMBhAQWRj5py5bScgjnW,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T13:41:27+00:00,2026-09-07T13:46:03+00:00,0.49999996700000016,0.499999959,0.0007505138994810256,0.0007505058994808911,0.06231349354256821,,bid_ask,exit,pumped far above range,,4.6,,66
meridian,9Bo7jv16rJYLi5UrNpAiZxn3LWAamX47XSqzksAq1poL,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T14:09:12+00:00,2026-09-07T14:09:48+00:00,0.499999965,0.499999958,0,-0.0000000069999999685599334,0.0025306188828722043,,bid_ask,exit,pumped far above range,,0.6,,69
meridian,EzUQVFfK6pxmpNnQ743aKgyMUpnYBXGRJYY7aUyvdQsH,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T14:11:53+00:00,2026-09-07T14:15:23+00:00,0.499999965,0.49999739,0.00015566460890688817,0.00015308960890692003,-0.08300646192699901,,bid_ask,exit,pumped far above range,,3.5,,69
meridian,G6Nyoks3pbEVEQ981SsK5XfMr8S3tMxZXdjMdrrTJraF,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T14:22:02+00:00,2026-09-07T14:24:39+00:00,0.49999996499999994,0.500000015,0.000013856887681250392,0.00001390688768138082,0.010698105305365857,,bid_ask,exit,pumped far above range,,2.6166666666666667,,69
meridian,65fXYeceek26V4XQ9JQi2BdAKwhUF4iGBk7DQ2nK8rgG,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T14:25:16+00:00,2026-09-07T14:35:14+00:00,0.49999700399999997,0.4999966684426703,0.000014976063826811285,0.000014640506497187733,-0.06204043557305283,,bid_ask,exit,Out of range for 5m (limit: 5m),,9.966666666666667,,77
meridian,BQGSMGs1yLNJg7oF9eMX4RKj4tJZK4JqJKUhV1bJjNCS,64BSmy7BESiHnWYzLdPso6FuXymh7H8jTkaiyfbBg1YD,MINI-SOL,2026-09-07T15:32:21+00:00,2026-09-07T15:37:46+00:00,0.499999972,0.499999972,0,0,-0.14347574594521717,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.416666666666667,,58
meridian,59DzScBmNcJtvEGAvFCysYXKHE7aW87r35zkoduZqzjc,8e7QE8XgQ3js91srQP2SDViUPkhHdcHdMRXNztoRXq4g,Token-SOL,2026-09-07T15:50:24+00:00,2026-09-07T16:30:16+00:00,0.49999998600000006,0.49997947499999995,0.0005742343669820765,0.0005537233669820063,0.09868742532865582,,bid_ask,exit,Out of range for 5m (limit: 5m),,39.86666666666667,,35
meridian,8VFxNztLeeFQ2jqemdcuvjp7YKMjYTehFWKgQa2Ss5K7,5A15QUc6kMxw9dsVpVUv6ZdTTBeyWBN2scyy1MEQJFQs,GTA6-SOL,2026-09-07T15:50:24+00:00,2026-09-07T16:50:34+00:00,0.49999998600000006,0.4995771216905062,0.0005207067186646819,0.0000978424091708785,0.1981763197103632,,bid_ask,exit,Low yield: fee/TVL 2.62% < min 7% (age: 60m),,60.166666666666664,,35
meridian,Cz9c9XC5Muw8CMnxoNyAwb4DA1kMehSAZnDPYSBc79wA,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-07T16:55:20+00:00,2026-09-07T17:05:37+00:00,0.49999998599999995,0.48172118595666275,0.014662003,-0.0036167970433372276,-0.328552932367252,,bid_ask,exit,Trailing TP: peak 2.47% → current -0.87% (dropped 3.34% >= 0.6%),,10.283333333333333,,35
meridian,FrvL3KnbkphEJhnTHShDqUdkhf2G4mqWaweFceCNy6GJ,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-07T16:55:20+00:00,2026-09-07T17:13:04+00:00,0.49999998599999995,0.499994993,0.000014581185240955496,0.00000958818524099403,0.09380926257495759,,bid_ask,exit,Out of range for 5m (limit: 5m),,17.733333333333334,,35
meridian,F4d34f7uM6NptTDQKaALhgiGX2VmbYc2oUKLGxcvjRTx,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-07T17:17:40+00:00,2026-09-07T17:23:34+00:00,0.499999965,0.49999227499999993,0.00017860799999999997,0.00017091799999990887,0.036477222071177096,,bid_ask,exit,pumped far above range,,5.9,,69
meridian,ENd3X99VTjtp7fRCfyS8moDNPs9Vm14HatCegTfVMoR3,F8QDZC3b5QgQoKgTBGf8J3gqthnxgxSQgVZBzCZw5hoz,PUMPCAT-SOL,2026-09-07T17:24:17+00:00,2026-09-07T17:25:32+00:00,0.49999996500000005,0.49999811999999993,0.00002023037973910918,0.000018385379739027652,-0.011916876433637924,,bid_ask,exit,pumped far above range,,1.25,,69
meridian,8K7P9bb5E2aZ4f2NhNM4umqbjS8VFxBj3y1kqUBJ5TLR,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-07T17:40:23+00:00,2026-09-07T17:47:56+00:00,0.49999996899999993,0.499997873,0.0000020219999999999927,-0.00000007399999996104967,0.09440589294154478,,bid_ask,exit,Out of range for 5m (limit: 5m),,7.55,,62
meridian,F4sjDVxgLGCpADCe8NS895L25J9jLhvY2fPyXov46gVp,F8QDZC3b5QgQoKgTBGf8J3gqthnxgxSQgVZBzCZw5hoz,PUMPCAT-SOL,2026-09-07T17:55:13+00:00,2026-09-07T18:25:13+00:00,0.499998555,0.4936357578611683,0.00871924227096588,0.0023564451321341773,0.18998146662368498,,bid_ask,exit,Trailing TP: peak 1.31% → current 0.01% (dropped 1.30% >= 0.6%),,30.0,,104
meridian,DsinpMf3p8cws5t5Kx1FsZ8Kn6p3oXQmegbVq3zW87Vt,F8QDZC3b5QgQoKgTBGf8J3gqthnxgxSQgVZBzCZw5hoz,PUMPCAT-SOL,2026-09-07T18:32:08+00:00,2026-09-07T18:40:15+00:00,0.4999999650000001,0.499993254,0.00038061949425456106,0.00037390849425444905,0.04388336590402275,,bid_ask,exit,Out of range for 5m (limit: 5m),,8.116666666666667,,69
meridian,AeB4E1QJP3cc1bNdviDsfrEfoae9Ndwcr7CbkbqqZu3k,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-07T18:50:21+00:00,2026-09-07T19:00:43+00:00,0.499996215,0.4999939689999999,0.00017151799999999998,0.00016927199999994258,0.03658543552649718,,bid_ask,exit,Out of range for 5m (limit: 5m),,10.366666666666667,,88
meridian,E4cTW7hUGbcqdJnok97ZMPJxKo9u9yxRPHkcbqUQkxR,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET-SOL,2026-09-07T19:20:13+00:00,2026-09-07T19:25:34+00:00,0.49999998100000015,0.499997646,0.000002577999999999992,0.00000024299999984433995,0.06643504334868311,,bid_ask,exit,Out of range for 5m (limit: 5m),,5.35,,36
meridian,B2ttFD6nv9Rn35P2LnHU7RDH785kwRxEJ6nLK2GZpsT4,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-07T19:50:11+00:00,2026-09-07T20:05:25+00:00,0.499999966,0.49999992099999996,0.00011565188143093614,0.00011560688143091857,0.0353766921379588,,bid_ask,exit,Out of range for 5m (limit: 5m),,15.233333333333333,,67
meridian,4Zjo4raRGXjPfnc3CiqRUTAbtFCH8jjBc8GvG59LVCnQ,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T20:11:05+00:00,2026-09-07T20:16:55+00:00,0.499999965,0.4999970590000001,0.0006500227890083401,0.0006471167890084173,0.08519956243590343,,bid_ask,exit,pumped far above range,,5.833333333333333,,69
meridian,EmbuAXTTtG4Nn24ucg7uEwAAaj1HYm3WPXXjoLUFBmCz,A7N89BDRnHTqiHXu8MMymdn34Vopb9sbtzm5gErN65zB,xBTC-SOL,2026-09-07T20:30:20+00:00,2026-09-07T21:30:29+00:00,0.49999997900000004,0.4999949049570801,0.00017703410518597537,0.0001719600622660522,0.028788588246136726,,bid_ask,exit,Low yield: fee/TVL 0.91% < min 7% (age: 60m),,60.15,,42
meridian,FAx1yqjnZN8v9gqr2D3QQWDhBvZiracBikEmeaoWQj65,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-07T21:35:15+00:00,2026-09-07T21:47:32+00:00,0.4999995,0.50000878,0.00930992644967373,0.009319206449673823,1.019063953463835,,bid_ask,exit,pumped far above range,,12.283333333333333,,76
meridian,CbhC92wbEcbnQsMYr4zumRjNjrSWj3GpZN8hRk7tRPcC,EWBCL4hKY6VdzZVcCY7pMPvRhG78koHY6nQnt8EW99Br,LMAO!-SOL,2026-09-07T22:10:14+00:00,2026-09-07T23:10:24+00:00,0.499999971,0.49938176482598845,0.0003552363371865457,-0.00026296983682499997,-0.10008542180436564,,bid_ask,exit,Low yield: fee/TVL 1.81% < min 7% (age: 60m),,60.166666666666664,,57
meridian,2Kj2MCddxwsiWzFJ14RVGjGoxdazBL5tfWb8LTAN8Cth,6xBKq4zHKwe4u19CZfm6cyqBoFojsc1yUNB8dZMHbqb,SOLCAT-SOL,2026-09-07T23:25:12+00:00,2026-09-08T01:13:01+00:00,0.499999986,0.500009273,0.004209768,0.004219054999999916,0.5980627414575892,,bid_ask,exit,Out of range for 5m (limit: 5m),,107.81666666666666,,52
meridian,5V8ahmUJFXfmhvHNMhm19CAV8jt6B6AHKPxpDEEZDHdT,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-08T01:25:14+00:00,2026-09-08T03:18:04+00:00,0.499999986,0.500017355,0.0036621270000000003,0.0036794960000000043,-0.19150889668911475,,bid_ask,exit,pumped far above range,,112.83333333333333,,52
meridian,BK1PajkruB9k2ScbunFhEuoQsk1QXNGRB9LUffRdqJXt,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-08T03:25:16+00:00,2026-09-08T04:40:49+00:00,0.499999972,0.4916772389864371,0.010254933009535085,0.0019321999959721614,0.3561022671417362,,bid_ask,exit,Trailing TP: peak 1.45% → current 0.67% (dropped 0.78% >= 0.6%),,75.55,,55
meridian,nxxz3yy5Fg6jT6LuHyiepp4QEDnaxHvBxr6mgZLqvKS,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-08T04:51:23+00:00,2026-09-08T05:20:36+00:00,0.499999986,0.49999774599999997,0.0007774145728381408,0.0007751745728380999,0.13063932128590494,,bid_ask,exit,Out of range for 5m (limit: 5m),,29.216666666666665,,52
meridian,4Az7F26bvfo6FvdYAEujkGDMewFxwVUsnpJ14G2AMF9g,2oRkJR9EuLQSdJDVLg353UTJcL8zbKh1sSQ1Y3bM3xLD,fone-SOL,2026-09-08T05:17:39+00:00,2026-09-08T05:27:26+00:00,0.499999986,0.499981779,0.000014065999999999999,-0.000004141000000013051,0.13638946383578343,,bid_ask,exit,Out of range for 5m (limit: 5m),,9.783333333333333,,35
meridian,Gxo5QyzY87X1qmknnQESUEdhEkGS9bdMY8PkFNSkGm6r,piAsMQ549AVA7bxdD3bH9ZH8ztrQJWCR6vpUARLYxJk,HeeHaw-SOL,2026-09-08T05:23:52+00:00,2026-09-08T05:37:05+00:00,0.499999975,0.4999911840000001,0.0001194774446091832,0.0001106864446092648,-0.10921944863464006,,bid_ask,exit,Out of range for 5m (limit: 5m),,13.216666666666667,,49
meridian,BwChJVvgNaAaX3DWL3wSMM6u6LyLjJHJpMWHrLPWhfkw,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-08T05:45:09+00:00,2026-09-08T07:07:18+00:00,0.499999975,0.499999303,0.0032198967595686114,0.0032192247595686507,0.18830457375879917,,bid_ask,exit,Out of range for 5m (limit: 5m),,82.15,,49
meridian,Bbk8dUZmka57tmn2XrQwWnjbW2zxfdYCJhjnqgdMBeRz,CoqYNCGKpiGgLJJ6DntdbcvKmqTZBrxdvQDrxDCfb9GH,OPENAI-SOL,2026-09-08T07:05:10+00:00,2026-09-08T07:47:26+00:00,0.4999999769999999,0.49999993100000006,0.000032363933012556905,0.00003231793301272656,0.06330487293964637,,bid_ask,exit,Out of range for 5m (limit: 5m),,42.266666666666666,,44
meridian,C6UPmqNbgDTHjQXBfznFXjnzMTNtz2c95YAJiXHvGkWj,88zowTEupUxc85pjhLgzwiWYomAJyfy5p5i2XX4dDmfi,GPRO-SOL,2026-09-08T08:00:13+00:00,2026-09-08T09:00:26+00:00,0.499999975,0.4999880689108612,0.00003875031945813232,0.00002684423031934502,0.07079504212064336,,bid_ask,exit,Low yield: fee/TVL 0.19% < min 7% (age: 60m),,60.21666666666667,,49
meridian,CxuF7ML71r9GdUJ9XWZ6XSQgrmj6poa2SE5Ny772EMsF,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-08T08:20:25+00:00,2026-09-08T09:18:26+00:00,0.49999996500000005,0.49999644900000006,0.001979070284742457,0.0019755542847424423,0.4969206518660485,,bid_ask,exit,Out of range for 5m (limit: 5m),,58.016666666666666,,69
